"","Date","Price","Open","High","Low","Vol.","Change","iso_code","continent","location","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million","Year_category"
"822",2022-02-01,7175.8,7342.4,7342.4,7153.3,"910.99M",-2.27,"AUS","Oceania","Australia",2620532,40146,NA,3905,70,86.571,101617.417,1556.757,NA,151.426,2.714,3.357,0.73,348,13.495,4664,180.858,NA,NA,NA,NA,61151036,92547,2371.278,3.589,121878,4.726,NA,NA,"tests performed",50132340,21712260,20228401,8191679,266050,211486,194.4,84.19,78.44,31.77,8201,34206,0.133,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"3rd year (ongoing)"
"823",2022-01-20,7342.4,7332.5,7354.6,7298.5,"684.95M",0.14,"AUS","Oceania","Australia",2086522,63941,79937.286,2978,88,58,80909.898,2479.466,3099.76,115.479,3.412,2.249,0.86,424,16.442,5147,199.587,NA,NA,NA,NA,59549278,186541,2309.166,7.234,211369,8.196,0.3782,2.6,"tests performed",47364850,21218556,20083160,6063134,351226,281928,183.67,82.28,77.88,23.51,10932,61942,0.24,63.43,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"3rd year (ongoing)"
"824",2022-01-09,7332.5,7408.8,7408.8,7325.7,"697.49M",-1.03,"AUS","Oceania","Australia",1045291,72834,78961.143,2387,21,17.286,40533.667,2824.313,3061.908,92.562,0.814,0.67,1.78,325,12.603,3523,136.613,NA,NA,NA,NA,57125238,258981,2215.168,10.043,240211,9.315,0.3287,3,"tests performed",44086608,20529932,19904821,3651855,99497,188334,170.96,79.61,77.19,14.16,7303,9957,0.039,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"3rd year (ongoing)"
"825",2022-01-08,7408.8,7417.3,7445.1,7398.2,"549.27M",-0.11,"AUS","Oceania","Australia",972457,111907,72786,2366,29,15.571,37709.354,4339.462,2822.452,91.747,1.125,0.604,1.89,300,11.633,3323,128.857,NA,NA,NA,NA,56866257,280970,2205.126,10.895,232400,9.012,0.3132,3.2,"tests performed",43987111,20524868,19896355,3565888,163443,200939,170.57,79.59,77.15,13.83,7792,11503,0.045,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"3rd year (ongoing)"
"826",2022-01-07,7417.3,7393.9,7429.3,7385.8,"472.82M",0.32,"AUS","Oceania","Australia",860550,98092,62150.571,2337,16,12,33369.891,3803.753,2410.038,90.623,0.62,0.465,1.98,293,11.362,3107,120.481,NA,NA,NA,NA,56585287,258550,2194.23,10.026,232332,9.009,0.2675,3.7,"tests performed",43823668,20516623,19882365,3424680,265220,177590,169.94,79.56,77.1,13.28,6886,10325,0.04,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"3rd year (ongoing)"
"827",2022-01-04,7393.9,7474.4,7474.4,7386.8,"619.98M",-1.08,"AUS","Oceania","Australia",608803,71495,38407.143,2290,20,11.429,23607.797,2772.39,1489.329,88.8,0.776,0.443,2.17,248,9.617,2524,97.874,NA,NA,NA,NA,55858644,212046,2166.053,8.223,246292,9.551,0.1559,6.4,"tests performed",43024593,20475452,19806589,2742552,211902,107501,166.84,79.4,76.8,10.63,4169,8234,0.032,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"3rd year (ongoing)"
"828",2022-01-03,7474.4,7438.9,7487.3,7438.9,"605.24M",0.48,"AUS","Oceania","Australia",537308,44745,30719,2270,4,9.714,20835.407,1735.095,1191.203,88.025,0.155,0.377,2.17,237,9.19,2207,85.582,NA,NA,NA,NA,55646598,202837,2157.83,7.865,248145,9.622,0.1238,8.1,"tests performed",42812691,20463839,19782523,2566329,44421,82527,166.02,79.35,76.71,9.95,3200,7138,0.028,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"3rd year (ongoing)"
"829",2022-01-02,7438.9,7390.1,7467.5,7390.1,"569.40M",0.66,"AUS","Oceania","Australia",492563,29608,26012.143,2266,9,10,19100.312,1148.121,1008.683,87.87,0.349,0.388,2.17,217,8.415,2003,77.671,NA,NA,NA,NA,55443761,204307,2149.965,7.922,249481,9.674,0.1043,9.6,"tests performed",42768270,20460234,19778026,2530010,187731,80616,165.84,79.34,76.69,9.81,3126,7073,0.027,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"3rd year (ongoing)"
"830",2022-01-01,7390.1,7447.1,7447.1,7376.8,"549.65M",-0.77,"AUS","Oceania","Australia",462955,37459,23194.429,2257,4,9.571,17952.191,1452.563,899.42,87.521,0.155,0.371,2.2,194,7.523,1828,70.885,NA,NA,NA,NA,55239454,280490,2142.042,10.877,255031,9.889,0.0909,11,"tests performed",42580539,20444346,19755837,2380356,0,74348,165.12,79.28,76.61,9.23,2883,6752,0.026,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"3rd year (ongoing)"
"831",2022-01-10,7447.1,7453.3,7460.2,7409.9,"410.07M",-0.08,"AUS","Oceania","Australia",1139097,93806,85969.857,2415,28,20.714,44171.22,3637.553,3333.688,93.647,1.086,0.803,1.68,342,13.262,3865,149.875,NA,NA,NA,NA,57346339,221101,2223.742,8.574,242820,9.416,0.354,2.8,"tests performed",44374463,20578901,19928352,3867210,287855,223110,172.07,79.8,77.28,15,8652,16437,0.064,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"3rd year (ongoing)"
"832",2022-01-07,7453.3,7358.3,7484.6,7358.3,"469.08M",1.29,"AUS","Oceania","Australia",860550,98092,62150.571,2337,16,12,33369.891,3803.753,2410.038,90.623,0.62,0.465,1.98,293,11.362,3107,120.481,NA,NA,NA,NA,56585287,258550,2194.23,10.026,232332,9.009,0.2675,3.7,"tests performed",43823668,20516623,19882365,3424680,265220,177590,169.94,79.56,77.1,13.28,6886,10325,0.04,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"3rd year (ongoing)"
"833",2022-01-06,7358.3,7565.8,7565.8,7340.4,"623.92M",-2.74,"AUS","Oceania","Australia",762458,78229,52475,2321,19,11.714,29566.139,3033.517,2034.844,90.002,0.737,0.454,2.04,275,10.664,2904,112.61,NA,NA,NA,NA,56326737,248366,2184.204,9.631,231888,8.992,0.2263,4.4,"tests performed",43558448,20503096,19857649,3197703,272293,139701,168.91,79.51,77,12.4,5417,8393,0.033,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"3rd year (ongoing)"
"834",2022-01-05,7565.8,7589.8,7620.2,7563.4,"472.27M",-0.32,"AUS","Oceania","Australia",684229,75426,46129.571,2302,12,11.143,26532.621,2924.824,1788.785,89.266,0.465,0.432,2.11,258,10.005,2707,104.97,NA,NA,NA,NA,56078371,219727,2174.573,8.52,234554,9.095,0.1967,5.1,"tests performed",43286155,20488662,19832376,2965117,261562,123642,167.85,79.45,76.9,11.5,4795,8331,0.032,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"3rd year (ongoing)"
"835",2022-01-04,7589.8,7444.6,7594.7,7444.6,"503.96M",1.95,"AUS","Oceania","Australia",608803,71495,38407.143,2290,20,11.429,23607.797,2772.39,1489.329,88.8,0.776,0.443,2.17,248,9.617,2524,97.874,NA,NA,NA,NA,55858644,212046,2166.053,8.223,246292,9.551,0.1559,6.4,"tests performed",43024593,20475452,19806589,2742552,211902,107501,166.84,79.4,76.8,10.63,4169,8234,0.032,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"3rd year (ongoing)"
"836",2021-03-01,7444.6,7513.4,7515.3,7444.6,"272.41M",-0.92,"AUS","Oceania","Australia",28986,8,7,909,0,0,1124.002,0.31,0.271,35.249,0,0,1.3,1,0.039,24,0.931,NA,NA,NA,NA,14373691,24226,557.374,0.939,40483,1.57,2e-04,5783.3,"tests performed",41907,41895,12,NA,7277,5588,0.16,0.16,0,NA,217,5587,0.022,50.46,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"837",2021-12-30,7513.4,7509.8,7520.6,7499.5,"365.35M",0.05,"AUS","Oceania","Australia",395133,33811,16264.714,2239,15,8.143,15322.23,1311.103,630.703,86.823,0.582,0.316,2.23,171,6.631,1465,56.809,NA,NA,NA,NA,54703523,267028,2121.26,10.355,267299,10.365,0.0608,16.4,"tests performed",42580539,20444346,19755837,2380356,159880,74348,165.12,79.28,76.61,9.23,2883,6752,0.026,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"838",2021-02-09,7509.8,7420.3,7518.4,7420.3,"428.61M",1.21,"AUS","Oceania","Australia",28871,11,6,909,0,0,1119.542,0.427,0.233,35.249,0,0,0.98,1,0.039,12,0.465,NA,NA,NA,NA,13353404,39312,517.81,1.524,47851,1.856,1e-04,7975.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.02,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"839",2021-02-04,7420.3,7387.6,7435.9,7387.6,"230.00M",0.44,"AUS","Oceania","Australia",28842,4,6.143,909,0,0,1118.418,0.155,0.238,35.249,0,0,0.82,0,0,9,0.349,NA,NA,NA,NA,13128847,51180,509.103,1.985,40091,1.555,2e-04,6526.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.24,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"840",2021-02-03,7387.6,7364.8,7404.2,7363.6,"390.03M",0.31,"AUS","Oceania","Australia",28838,9,6.286,909,0,0,1118.263,0.349,0.244,35.249,0,0,0.83,0,0,10,0.388,NA,NA,NA,NA,13077667,59220,507.118,2.296,37617,1.459,2e-04,5984.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.24,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"841",2021-02-02,7364.8,7355,7374.5,7333,"539.85M",0.13,"AUS","Oceania","Australia",28829,6,6.143,909,0,0,1117.914,0.233,0.238,35.249,0,0,0.81,0,0,9,0.349,NA,NA,NA,NA,13018447,36352,504.822,1.41,34330,1.331,2e-04,5588.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.24,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"842",2021-02-01,7355,7292.2,7358.3,7287.3,"571.41M",0.86,"AUS","Oceania","Australia",28823,5,6.143,909,0,0,1117.681,0.194,0.238,35.249,0,0,0.79,0,0,9,0.349,NA,NA,NA,NA,12982095,30319,503.412,1.176,33394,1.295,2e-04,5436.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.24,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"843",2021-12-20,7292.2,7304,7304,7257.8,"543.60M",-0.16,"AUS","Oceania","Australia",259174,4492,3776.571,2154,8,5.857,10050.094,174.188,146.446,83.527,0.31,0.227,1.76,156,6.049,774,30.014,NA,NA,NA,NA,51932242,273977,2013.797,10.624,247300,9.59,0.0153,65.5,"tests performed",41445662,20346169,19587839,1511654,194274,159214,160.72,78.9,75.96,5.86,6174,16542,0.064,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"844",2021-01-07,7304,7295.7,7350.3,7295.7,"1.22B",0.11,"AUS","Oceania","Australia",28571,25,20.857,909,0,0,1107.909,0.969,0.809,35.249,0,0,0.87,0,0,41,1.59,NA,NA,NA,NA,11779835,87889,456.791,3.408,74171,2.876,3e-04,3556.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"845",2021-01-06,7295.7,7327.1,7334.5,7277.1,"787.43M",-0.43,"AUS","Oceania","Australia",28546,10,20.143,909,0,0,1106.94,0.388,0.781,35.249,0,0,0.87,0,0,38,1.474,NA,NA,NA,NA,11691946,101274,453.383,3.927,69446,2.693,3e-04,3447.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"846",2021-01-05,7327.1,7378.4,7378.4,7325.7,"514.72M",-0.7,"AUS","Oceania","Australia",28536,19,22.143,909,0,0,1106.552,0.737,0.859,35.249,0,0,0.89,0,0,36,1.396,NA,NA,NA,NA,11590672,84675,449.456,3.283,60737,2.355,4e-04,2742.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"847",2021-01-04,7378.4,7379.3,7393.5,7341.3,"581.39M",-0.01,"AUS","Oceania","Australia",28517,13,24,909,0,0,1105.815,0.504,0.931,35.249,0,0,0.92,0,0,32,1.241,NA,NA,NA,NA,11505997,77267,446.173,2.996,54256,2.104,4e-04,2260.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"848",2021-01-03,7379.3,7353.5,7417.7,7353.5,"452.15M",0.35,"AUS","Oceania","Australia",28504,20,23.857,909,0,0,1105.311,0.776,0.925,35.249,0,0,0.96,0,0,26,1.008,NA,NA,NA,NA,11428730,51136,443.176,1.983,47422,1.839,5e-04,1987.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,-8729.6,-5.15,-1.97,-338.511189044206,"2nd year"
"849",2021-12-10,7353.5,7384.5,7384.5,7336.7,"599.53M",-0.42,"AUS","Oceania","Australia",227382,1757,1542.143,2100,16,8.286,8817.283,68.132,59.8,81.433,0.62,0.321,1.24,139,5.39,541,20.979,NA,NA,NA,NA,49651387,189327,1925.352,7.342,172332,6.683,0.0089,111.7,"tests performed",40105497,20196129,19238301,671067,86258,76094,155.52,78.32,74.6,2.6,2951,15309,0.059,65.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"850",2021-12-09,7384.5,7405.4,7418.3,7377.7,"542.21M",-0.28,"AUS","Oceania","Australia",225625,1711,1535.143,2084,2,7.286,8749.151,66.348,59.529,80.812,0.078,0.283,1.19,130,5.041,544,21.095,NA,NA,NA,NA,49462060,189466,1918.01,7.347,171595,6.654,0.0089,111.8,"tests performed",40019239,20180465,19196983,641791,96554,77811,155.18,78.25,74.44,2.49,3017,15965,0.062,65.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"851",2021-12-08,7405.4,7313.9,7443.4,7313.9,"675.57M",1.25,"AUS","Oceania","Australia",223914,1654,1508.143,2082,10,8.714,8682.803,64.138,58.482,80.735,0.388,0.338,1.16,123,4.77,539,20.901,NA,NA,NA,NA,49272594,207445,1910.663,8.044,169842,6.586,0.0089,112.6,"tests performed",39922685,20161524,19149409,611752,95133,78151,154.81,78.18,74.26,2.37,3030,16306,0.063,65.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"852",2021-12-07,7313.9,7245.1,7326.1,7245.1,"601.67M",0.95,"AUS","Oceania","Australia",222260,1705,1515,2072,7,8.714,8618.665,66.115,58.748,80.347,0.271,0.338,1.14,125,4.847,529,20.513,NA,NA,NA,NA,49065149,153592,1902.619,5.956,167053,6.478,0.0091,110.3,"tests performed",39827552,20142711,19101361,583480,88333,77800,154.44,78.11,74.07,2.26,3017,16788,0.065,65.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"853",2021-12-06,7245.1,7241.2,7257.9,7207.8,"650.43M",0.05,"AUS","Oceania","Australia",220555,1434,1473.857,2065,9,8.429,8552.549,55.607,57.152,80.075,0.349,0.327,1.13,133,5.157,543,21.056,NA,NA,NA,NA,48911557,148163,1896.663,5.745,163450,6.338,0.009,110.9,"tests performed",39739219,20124711,19055462,559046,86815,78345,154.1,78.04,73.89,2.17,3038,17652,0.068,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"854",2021-12-03,7241.2,7225.2,7288.2,7211.5,"631.36M",0.22,"AUS","Oceania","Australia",216587,1708,1405.429,2042,9,7.429,8398.681,66.232,54.499,79.183,0.349,0.288,1.09,116,4.498,517,20.048,NA,NA,NA,NA,48445060,184165,1878.573,7.141,152505,5.914,0.0092,108.5,"tests performed",39572839,20088965,18962130,521744,98274,80221,153.45,77.9,73.53,2.02,3111,19770,0.077,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"855",2021-12-02,7225.2,7235.9,7239.7,7168.9,"652.44M",-0.15,"AUS","Oceania","Australia",214879,1522,1372.857,2033,12,6.857,8332.449,59.019,53.236,78.834,0.465,0.266,1.07,115,4.459,511,19.815,NA,NA,NA,NA,48260895,177193,1871.432,6.871,152019,5.895,0.009,110.7,"tests performed",39474565,20068712,18910601,495252,98936,81084,153.07,77.82,73.33,1.92,3144,20917,0.081,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"856",2021-12-01,7235.9,7256,7262.3,7183.4,"654.05M",-0.28,"AUS","Oceania","Australia",213357,1702,1387.857,2021,10,6.143,8273.43,65.999,53.817,78.369,0.388,0.238,1.06,118,4.576,513,19.893,NA,NA,NA,NA,48083702,187923,1864.561,7.287,151590,5.878,0.0092,109.2,"tests performed",39375629,20047381,18858248,470000,92675,82080,152.69,77.74,73.13,1.82,3183,22149,0.086,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"857",2021-11-30,7256,7239.8,7332.6,7239.8,"1.12B",0.22,"AUS","Oceania","Australia",211655,1417,1362.857,2011,5,5.429,8207.431,54.948,52.848,77.981,0.194,0.211,1.05,119,4.615,532,20.63,NA,NA,NA,NA,47895779,128373,1857.274,4.978,150941,5.853,0.009,110.8,"tests performed",39282954,20025197,18808812,448945,92151,83951,152.33,77.65,72.94,1.74,3255,23445,0.091,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"858",2021-02-09,7239.8,7279.3,7279.3,7180.3,"817.95M",-0.54,"AUS","Oceania","Australia",28871,11,6,909,0,0,1119.542,0.427,0.233,35.249,0,0,0.98,1,0.039,12,0.465,NA,NA,NA,NA,13353404,39312,517.81,1.524,47851,1.856,1e-04,7975.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.02,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"859",2021-02-06,7279.3,7407.3,7407.3,7260.3,"577.17M",-1.73,"AUS","Oceania","Australia",28851,3,5.714,909,0,0,1118.767,0.116,0.222,35.249,0,0,0.85,0,0,11,0.427,NA,NA,NA,NA,13234439,60023,513.197,2.328,44305,1.718,1e-04,7753.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.43,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"860",2021-02-05,7407.3,7399.4,7412.7,7373.7,"597.77M",0.11,"AUS","Oceania","Australia",28848,6,6,909,0,0,1118.65,0.233,0.233,35.249,0,0,0.84,0,0,9,0.349,NA,NA,NA,NA,13174416,45569,510.87,1.767,40785,1.582,1e-04,6797.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.43,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"861",2021-02-04,7399.4,7410.6,7425,7381.8,"595.33M",-0.15,"AUS","Oceania","Australia",28842,4,6.143,909,0,0,1118.418,0.155,0.238,35.249,0,0,0.82,0,0,9,0.349,NA,NA,NA,NA,13128847,51180,509.103,1.985,40091,1.555,2e-04,6526.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.24,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"862",2021-02-03,7410.6,7353.1,7416.6,7353.1,"606.30M",0.78,"AUS","Oceania","Australia",28838,9,6.286,909,0,0,1118.263,0.349,0.244,35.249,0,0,0.83,0,0,10,0.388,NA,NA,NA,NA,13077667,59220,507.118,2.296,37617,1.459,2e-04,5984.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.24,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"863",2021-02-02,7353.1,7396.5,7396.5,7337,"486.26M",-0.59,"AUS","Oceania","Australia",28829,6,6.143,909,0,0,1117.914,0.233,0.238,35.249,0,0,0.81,0,0,9,0.349,NA,NA,NA,NA,13018447,36352,504.822,1.41,34330,1.331,2e-04,5588.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.24,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"864",2021-01-09,7396.5,7379.2,7404.9,7376,"525.25M",0.23,"AUS","Oceania","Australia",28595,13,15.857,909,0,0,1108.84,0.504,0.615,35.249,0,0,0.85,0,0,41,1.59,NA,NA,NA,NA,11928140,75757,462.542,2.938,78649,3.05,2e-04,4959.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"865",2021-01-08,7379.2,7369.9,7398.2,7343.8,"634.51M",0.13,"AUS","Oceania","Australia",28582,11,17.429,909,0,0,1108.336,0.427,0.676,35.249,0,0,0.84,0,0,40,1.551,NA,NA,NA,NA,11852383,72548,459.605,2.813,76486,2.966,2e-04,4388.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"866",2021-01-07,7369.9,7420.4,7431.1,7342.9,"626.09M",-0.68,"AUS","Oceania","Australia",28571,25,20.857,909,0,0,1107.909,0.969,0.809,35.249,0,0,0.87,0,0,41,1.59,NA,NA,NA,NA,11779835,87889,456.791,3.408,74171,2.876,3e-04,3556.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
"867",2021-01-06,7420.4,7470.1,7470.1,7403.5,"626.13M",-0.67,"AUS","Oceania","Australia",28546,10,20.143,909,0,0,1106.94,0.388,0.781,35.249,0,0,0.87,0,0,38,1.474,NA,NA,NA,NA,11691946,101274,453.383,3.927,69446,2.693,3e-04,3447.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,"2nd year"
